0.0131,0.0201,0.0045,0.0217,0.023,0.0481,0.0742,0.0333,0.1369,0.2079,0.2295,0.199,0.1184,0.1891,0.2949,0.5343,0.685,0.7923,0.822,0.729,0.7352,0.7918,0.8057,0.4898,0.1934,0.2924,0.6255,0.8546,0.8966,0.7821,0.5168,0.484,0.4038,0.3411,0.2849,0.2353,0.2699,0.4442,0.4323,0.3314,0.1195,0.1669,0.3702,0.3072,0.0945,0.1545,0.1394,0.0772,0.0615,0.023,0.0111,0.0168,0.0086,0.0045,0.0062,0.0065,0.003,0.0066,0.0029,0.0053,M
0.015353635313754102,0.01862261356753799,0.03678689690801169,0.04371336862648692,0.05669573600173074,0.09488402815197348,0.09257495824470356,0.15934339966687328,0.24073776973447705,0.2832032953050305,0.3453491155169346,0.38249986785400014,0.40599754051525566,0.3170914494088248,0.20414625627184024,0.31357543542027977,0.37934083057899326,0.44519757106034497,0.5798738076410879,0.7233471868147531,0.7874502676597176,0.754958618460698,0.7469918559460416,0.7580323852869015,0.8009721171268808,0.834306153625327,0.7571768146493484,0.6789427915241228,0.6210860457898408,0.5836494302666715,0.6347416484562707,0.7679635026776259,0.7601647537719717,0.5809502746999785,0.3491921268344431,0.38456159545969293,0.25987295270377153,0.2889696520841419,0.4667953432401065,0.4767546682391803,0.4071837357042805,0.4088890670945011,0.33385817381030436,0.29289296377019786,0.28390546681234596,0.13969874583208838,0.1294951811511485,0.15675781060900587,0.09212490288030392,0.023758645869045785,0.02679046064395676,0.013898241378655054,0.0033792219499782722,0.006025544540900537,0.010616766224898074,0.00481422421404842,0.0029941729748261944,0.004773297599992728,0.005042303018347744,0.003592967243107914,M
0.031264438413743975,0.05933835332520724,0.039502395340081625,0.06428777911455918,0.09172266166859798,0.15306983198923194,0.1368599893613496,0.1664671683289582,0.165543229547659,0.16204961065401152,0.24069501842255286,0.3029498693582738,0.31306545283608894,0.2582334013645119,0.20928800331787548,0.2108615235090244,0.24504574796262252,0.2793562895942263,0.31861265756649954,0.449177441008457,0.46207958014674083,0.440741499867271,0.5556345000272054,0.6317877945187375,0.6898074353433569,0.7173998109321433,0.8720360840971328,0.9529977808471902,0.8219913255392852,0.6618966196307255,0.5731175243873635,0.41470827732611987,0.3144621569104833,0.3735966696431355,0.32843653162873515,0.2910717253758161,0.27022085077974417,0.22181686967462455,0.2734202679335435,0.3043776919922756,0.30763169113849975,0.3660458647371567,0.2591340268936309,0.13256272478732478,0.2580007931545801,0.20920676175112524,0.17175987454528535,0.10183214209829901,0.06824227155690399,0.024366728959734393,0.022650464666355015,0.01682179190823344,0.011441281383260529,0.006343032349563565,0.009820692225298784,0.009057207444670465,0.004907211993055692,0.007382341192549945,0.0057501406493855696,0.004989431057670761,M
0.0025,0.0309,0.0171,0.0228,0.0434,0.1224,0.1947,0.1661,0.1368,0.143,0.0994,0.225,0.2444,0.3239,0.3039,0.241,0.0367,0.1672,0.3038,0.4069,0.3613,0.1994,0.4611,0.6849,0.7272,0.7152,0.7102,0.8516,1.0,0.769,0.4841,0.3717,0.6096,0.511,0.2586,0.0916,0.0947,0.2287,0.348,0.2095,0.1901,0.2941,0.2211,0.1524,0.0746,0.0606,0.0692,0.0446,0.0344,0.0082,0.0108,0.0149,0.0077,0.0036,0.0114,0.0085,0.0101,0.0016,0.0028,0.0014,R
0.0065,0.0122,0.0068,0.0108,0.0217,0.0284,0.0527,0.0575,0.1054,0.1109,0.0937,0.0827,0.092,0.0911,0.1487,0.1666,0.1268,0.1374,0.1095,0.1286,0.2146,0.2889,0.4238,0.6168,0.8167,0.9622,0.828,0.5816,0.4667,0.3539,0.2727,0.141,0.1863,0.2176,0.236,0.1725,0.0589,0.0621,0.1847,0.2452,0.2984,0.3041,0.2275,0.148,0.1102,0.1178,0.0608,0.0333,0.0276,0.01,0.0023,0.0069,0.0025,,0.0052,0.0036,0.0026,0.0036,0.0006,0.0035,R
0.05614738896077644,0.05108510842586586,0.03228353170044472,0.11328454509459238,0.11010689354958698,0.045740319593610614,0.09523120799555006,0.21458001583270114,0.42623665208709516,0.5116590884243042,0.39209069449867145,0.27271232018012603,0.21492290600390762,0.34224483604706013,0.31246376354666333,0.3451151555986311,0.2770521433465716,0.32882329319169085,0.4059981854782101,0.6110187274630481,0.6337293115781432,0.30998049880332607,0.22481970628061967,0.24359289900335962,0.40898515351638887,0.5350108349713665,0.485208442825382,0.6699878753914896,0.7511173599520109,0.8597628999606585,0.6332651917428354,0.589133394513902,0.6507797714106801,0.7490050724187933,0.7423493829993318,0.7026546065069633,0.6951212713534947,0.7286361121630369,0.692610581081363,0.6111046373452177,0.5085002130872978,0.4670654147315847,0.46545484373337404,0.45428405293574436,0.4812865983267573,0.3918067608040226,0.16685581473350825,0.17750628050540532,0.08948148207648483,0.04465869779128063,0.021713539773486702,0.023281452284377377,0.02601873458821046,0.022185340394061896,0.014684189902968518,0.018949299957040953,0.011750954777893296,0.005291054357194736,0.003331885459156253,0.00786857894909062,M
0.032613726250524014,0.04430307497047158,0.03192686864644582,0.040491491573179834,0.09534168994714538,0.12307145938112612,0.10342601231930469,0.05486516329555517,0.034219200082713716,0.06831049563382288,0.09795165798329161,0.2329803528627714,0.1871751210398982,0.19987761653919162,0.17704972407758635,0.24856814749366732,0.24641466484272218,0.2422307426345946,0.29964116456108825,0.20790554591408736,0.2769407170421063,0.15757536130830443,0.35795361734241105,0.37088058055531226,0.14229922692820274,0.2666173928259392,0.4610948267853124,0.5993568106995886,0.5469898585089701,0.5176712879345756,0.5878217707964082,0.519234167346099,0.6404315045686129,0.7650980840268957,0.794876132996062,0.8762153555895233,0.7980094188686033,0.720244535064725,0.5778407476401496,0.5941001327800167,0.602903371663966,0.5397565450523066,0.3552073369012689,0.21057156430072824,0.1458456088793837,0.0937661283979425,0.08051968120385512,0.07613562546851961,0.05544008930334712,0.018235111937309995,0.012424335705747224,0.014108763947905141,0.015250221989158435,0.015088821554575041,0.008735397719662572,0.006094490534637308,0.011673981667562327,0.006090322557633708,0.008527876814107925,0.0069946656733124515,R
0.029002625182525024,0.038197136784895586,0.04725501735140126,0.07796358629975202,0.1017873450635072,0.11714008811707383,0.12517583856860823,0.19914246366875935,0.27963024023825905,0.36535319969998903,,0.3340696022449991,0.3028157885670317,0.22676941881030377,0.21009629218830148,0.21121560605593231,0.2050505546366051,0.25809409458398924,0.2638971343325101,0.2408177246619969,0.3567977053688575,0.6317269001054476,0.7775304713601341,0.811984253825422,0.8280403325037111,0.8145912028816861,0.8674027590701833,0.9455078059266667,0.8249175494434726,0.6456750628416511,0.6843982475647771,0.6316737528209182,0.5026813728614825,0.2772458146041187,0.14822166330382575,0.0989468416686627,0.18471053977304708,0.17443753397290052,0.19790371939436824,0.15880729792447715,0.21149005383112637,0.1345987716613832,0.1188715981034264,0.12380768478461361,0.07842218964361615,0.06044809138206398,0.06546829129016322,0.10085116388821577,0.07001887898387883,0.02264316528962671,0.014334106119637478,0.010418595998571915,0.004345168411963238,0.005782136905972776,0.0040543249161362,0.008962655459282586,0.006366662899407568,0.0057101092882167,0.006414811015939076,0.010041633048213752,M
0.0091,0.0213,0.0206,0.0505,0.0657,0.0795,0.097,0.0872,0.0743,0.0837,0.1579,0.0898,0.0309,0.1856,0.2969,0.2032,0.1264,0.1655,0.1661,0.2091,0.231,0.446,0.6634,0.6933,0.7663,0.8206,0.7049,0.756,0.7466,0.6387,0.4846,0.3328,0.5356,0.8741,0.8573,0.6718,0.3446,0.315,0.2702,0.2598,0.2742,0.3594,0.4382,0.246,0.0758,0.0187,0.0797,0.0748,0.0367,0.0155,0.03,0.0112,0.0112,0.0102,0.0026,0.0097,0.0098,0.0043,0.0071,0.0108,R
0.0201,0.0116,0.0123,0.0245,0.0547,0.0208,0.0891,0.0836,0.1335,0.1199,0.1742,0.1387,0.2042,0.258,0.2616,0.2097,0.2532,0.3213,0.4327,0.476,0.5328,0.6057,0.6696,0.7476,0.893,0.9405,1.0,0.9785,0.8473,0.7639,0.6701,0.4989,0.3718,0.2196,0.1416,0.268,0.263,0.3104,0.3392,0.2123,0.117,0.2655,0.2203,0.1541,0.1464,0.1044,0.1225,0.0745,0.049,0.0224,0.0032,0.0076,0.0045,0.0056,0.0075,0.0037,0.0045,0.0029,0.0008,0.0018,R
